id,title,description,category,condition,city,price,currency,posted_at,source
e662021a-f1f2-4d86-9163-9a69c98d8a1d,Продаю водный транспорт,Возможен торг. Город: Пермь. Чисто и аккуратно.,Водный транспорт,на запчасти,Казань,991701,RUB,2025-03-01T13:52:19,synthetic_ru_private_ads_v2
500cff44-774e-44ec-bffa-585778e6d63a,Санкт-Петербург:  Продам водный транспорт — Казань,Чисто и аккуратно. Чек/гарантия. Оперативный показ. Торг уместен. Город: Волгоград.,Водный транспорт,как новое,Барнаул,676665,RUB,2025-08-21T11:46:19,synthetic_ru_private_ads_v2
c48a8cfb-fe79-4e88-9ede-fe5cc8a919e4,Продается водный транспорт (Уфа),Город: Саратов. Бережная эксплуатация.,Водный транспорт,удовлетворительное,Краснодар,1342734,RUB,2025-05-29T17:37:19,synthetic_ru_private_ads_v2
8424bd9b-414b-4ca6-ab68-f2d0de9f9065,Есть в наличии водный транспорт,Город: Ростов-на-Дону. Оперативный показ. После обслуживания. Возможен торг. Могу отправить тк. Чек/гарантия.,Водный транспорт,хорошее,Пермь,2512364,RUB,2025-05-20T12:24:19,synthetic_ru_private_ads_v2
9ef30a22-e294-4987-91f2-97bbf66808a3,В продаже водный транспорт — Иркутск,Состояние хорошее. Город: Хабаровск. Разумный торг. Без посредников.,Водный транспорт,отличное,Саратов,3602070,RUB,2025-06-28T13:01:19,synthetic_ru_private_ads_v2
f4d2a9d9-820f-47d7-90c4-57d987bee15e,В Наличии ВОДНЫЙ транспорт (Нижний Новгород),После обслуживания. Город: Калининград. Звоните / пишите. Без посредников. Договорная.,Водный транспорт,новое,Волгоград,3602058,RUB,2025-04-27T04:05:19,synthetic_ru_private_ads_v2
bb0e35f6-8fab-44de-8b5b-94ef1ebc4b1f,Реализую водный транспорт — Пермь,Город: Санкт-Петербург. Полный пакет документов. Бережная эксплуатация. Самовывоз/доставка. Быстро отвечаю.,Водный транспорт,новое,Саратов,750498,RUB,2025-03-20T03:29:19,synthetic_ru_private_ads_v2
34f07841-87cc-4218-8b10-306c6f1d2a9e,Отдам водный транспорт — Нижний Новгород,Бережная эксплуатация. Город: Уфа.,Водный транспорт,отличное,Казань,5618739,RUB,2025-03-20T06:06:19,synthetic_ru_private_ads_v2
4f2d2653-80c4-4849-bc7b-6e4f827b9193,Реализую водный транспорт,Быстро отвечаю. Бережная эксплуатация. Город: Казань. Торг уместен. Могу отправить тк.,Водный транспорт,на запчасти,Томск,1608831,RUB,2025-08-07T06:30:19,synthetic_ru_private_ads_v2
fc8ef607-c3e3-42a0-aa8f-961f21561b4e,В Наличии ВОДНЫЙ транспорт (Нижний Новгород) — Казань,Состояние хорошее. Цена обсуждаема. Оперативный показ. Без посредников. Город: Казань.,Водный транспорт,удовлетворительное,Пермь,2691724,RUB,2025-04-07T04:23:19,synthetic_ru_private_ads_v2
e1474733-81de-4bbf-aa20-f3dfc476816d,Продается водный транспорт (Уфа) — Томск,Оперативный показ. Город: Волгоград. Договорная. Состояние хорошее. Доставка возможна.,Водный транспорт,удовлетворительное,Казань,1070033,RUB,2025-07-23T12:40:19,synthetic_ru_private_ads_v2
3455aab7-5e2d-4d34-89a6-5a2146087dba,В Наличии ВОДНЫЙ транспорт (Нижний Новгород),Покажу сегодня. Чисто и аккуратно. Город: Омск.,Водный транспорт,хорошее,Владивосток,3322413,RUB,2025-02-24T23:15:19,synthetic_ru_private_ads_v2
55e3b848-b8fc-4b08-859a-5f59831f113a,Есть в наличии водный транспорт,Без посредников. Торг уместен. Самовывоз. После обслуживания. Город: Москва. Быстро отвечаю.,Водный транспорт,б/у,Барнаул,1392095,RUB,2025-08-16T03:49:19,synthetic_ru_private_ads_v2
6d9b8d9c-a3d2-4742-a4e4-0da15e88db80,Барнаул: В Наличии водный транспорт — Воронеж,После обслуживания. Без залога. Могу отправить тк. Город: Владивосток. Возможен показ.,Водный транспорт,б/у,Саратов,3901594,RUB,2025-06-12T22:03:19,synthetic_ru_private_ads_v2
caebfc7b-2ae4-4dac-8683-158c3d8e9e75,Отдам водный транспорт,Быстро отвечаю. Город: Барнаул. После обслуживания. Самовывоз. Полный пакет документов.,Водный транспорт,как новое,Томск,1124130,RUB,2025-08-22T09:48:19,synthetic_ru_private_ads_v2
c52b6d9d-1af8-426c-9f1a-ce7a42521d88,Санкт-Петербург:  Продам водный транспорт,Разумный торг. Звоните / пишите. Полный пакет документов. Город: Саратов. Чисто и аккуратно.,Водный транспорт,б/у,Уфа,587620,RUB,2025-08-18T20:27:19,synthetic_ru_private_ads_v2
b9295a74-6f65-44f3-baca-324556a7d79a,Санкт-Петербург:  Продам водный транспорт — Новосибирск,Доставка возможна. Возможен торг. Состояние отличное. Покажу сегодня.,Водный транспорт,новое,Нижний Новгород,604649,RUB,2025-04-20T10:23:19,synthetic_ru_private_ads_v2
7af4298a-117a-459e-950a-4c8802ba617e,Продам водный траннспорт — Ростов-на-Дону — Нижний Новгород,Бережная эксплуатация. Быстро отвечаю. Без посредников. Город: Уфа. Торг уместен.,Водный транспорт,хорошее,Екатеринбург,2751045,RUB,2025-03-15T17:01:19,synthetic_ru_private_ads_v2
5c76d1f3-dfb1-4d93-9939-d18f65bc8d6c,В продаже водный транспорт — Пермь,Город: Уфа. Быстро отвечаю. Состояние хорошее. Доставка по городу.,Водный транспорт,как новое,Нижний Новгород,5958244,RUB,2025-06-21T17:49:19,synthetic_ru_private_ads_v2
a1bce29f-6e2b-4241-afa4-27b3149e49f8,Барнаул: В Наличии водный транспорт — Москва,Город: Иркутск. Оперативный показ. Состояние отличное. Доставка по городу. Разумный торг.,Водный транспорт,б/у,Уфа,4264010,RUB,2025-03-08T03:46:19,synthetic_ru_private_ads_v2
df1512b1-4d94-416b-8b89-7765829d471d,Реализую водный транспорт — Уфа,Возможен показ. Самовывоз. Город: Омск. Разумный торг.,Водный транспорт,новое,Саратов,2295299,RUB,2025-05-15T10:31:19,synthetic_ru_private_ads_v2
eb3476bd-5405-4787-bd78-39d59f45d976,В продаже водный транспорт — Ростов-на-Дону,Оперативный показ. Город: Самара. Без залога. Цена обсуждаема. Бережная эксплуатация.,Водный транспорт,новое,Воронеж,1341477,RUB,2025-07-25T07:58:19,synthetic_ru_private_ads_v2
8a2e9046-7ed0-4841-bc24-ec09dca14b3f,Продаю водный транспорт — Челябинск,Возможен показ. Город: Самара. Доставка возможна. Бережная эксплуатация. Разумный торг.,Водный транспорт,как новое,Калининград,4893612,RUB,2025-05-20T18:04:19,synthetic_ru_private_ads_v2
01ae7c89-1c80-4388-8b9e-5847069465d3,Есть в наличии водный транспорт — Казань,Город: Санкт-Петербург. Состояние отличное. Возможен показ. Самовывоз/доставка. Документы в наличии.,Водный транспорт,новое,Ростов-на-Дону,3447035,RUB,2025-04-02T08:14:19,synthetic_ru_private_ads_v2
b013a0c5-d374-4dfe-8983-8616a5214574,Продам водный траннспорт — Ростов-на-Дону — Хабаровск,Бережная эксплуатация. Самовывоз/доставка. Цена обсуждаема. Оперативный показ. Полный пакет документов. Город: Саратов.,Водный транспорт,новое,Ижевск,3167989,RUB,2025-08-13T03:54:19,synthetic_ru_private_ads_v2
854d11d0-6436-46e7-977b-b9c1dd6db299,В Наличии ВОДНЫЙ транспорт (Нижний Новгород) — Екатеринбург,Оперативный показ. Город: Пермь. Состояние хорошее. Разумный торг.,Водный транспорт,новое,Казань,2926755,RUB,2025-06-04T21:14:19,synthetic_ru_private_ads_v2
f9bdc0dd-6c3d-4287-b64d-46058ee015f2,Есть в наличии водный транспорт,Оперативный показ. Договорная. Состояние отличное. Город: Тюмень. Без залога. Доставка возможна.,Водный транспорт,как новое,Саратов,4026162,RUB,2025-05-24T11:57:19,synthetic_ru_private_ads_v2
3236d90c-6eea-42a6-8fda-fad32d1f0796,В Наличии водный транспорт в Краснодар ✅,Документы в наличии. Город: Саратов. После обслуживания. Возможен торг.,Водный транспорт,как новое,Волгоград,2315360,RUB,2025-06-13T04:16:19,synthetic_ru_private_ads_v2
c9098921-9be0-415a-ae56-dc2524c4921d,В Наличии ВОДНЫЙ транспорт (Нижний Новгород) — Новосибирск,Город: Владивосток. Возможен торг. Оперативный показ. Полный пакет документов. Состояние хорошее.,Водный транспорт,на запчасти,Ижевск,2915629,RUB,2025-07-15T14:47:19,synthetic_ru_private_ads_v2
bfa0aba2-92b2-44d0-90e7-58b1f427ad8a,В Наличии водный транспорт в Краснодар ✅,Бережная эксплуатация. Возможен торг. Город: Москва. Оперативный показ.,Водный транспорт,новое,Ростов-на-Дону,2311374,RUB,2025-04-18T15:05:19,synthetic_ru_private_ads_v2
d9c2d199-ece3-4d86-b90c-78d782aa9623,Отдам водный транспорт — Воронеж,Чек/гарантия. Город: Москва. Возможен показ. Цена обсуждаема.,Водный транспорт,на запчасти,Новосибирск,492423,RUB,2025-03-29T07:30:19,synthetic_ru_private_ads_v2
1124b7d3-544e-492c-bb0d-07698db95003,Продам водный траннспорт — Ростов-на-Дону,Чисто и аккуратно. Полный пакет документов. Покажу сегодня.,Водный транспорт,на запчасти,Краснодар,4295386,RUB,2025-08-16T13:45:19,synthetic_ru_private_ads_v2
8b2eb834-1a77-4229-b67a-c710d986a8a6,В Наличии водный транспорт в Краснодар ✅ — Пермь,Чек/гарантия. Город: Хабаровск. Звоните / пишите. Чисто и аккуратно.,Водный транспорт,хорошее,Уфа,2041513,RUB,2025-07-23T07:36:19,synthetic_ru_private_ads_v2
8e326c3b-3e1f-4b92-991b-abedfd551052,Продам водный траннспорт — Ростов-на-Дону — Волгоград,Город: Нижний Новгород. Состояние отличное. Оперативный показ. Самовывоз/доставка.,Водный транспорт,б/у,Волгоград,3642066,RUB,2025-06-24T10:22:19,synthetic_ru_private_ads_v2
bbc4441c-a940-4924-8877-3996e5483e0f,Реализую водный транспорт — Новосибирск,Могу отправить тк. Возможен показ. После обслуживания. Город: Казань.,Водный транспорт,новое,Казань,1711245,RUB,2025-07-09T00:50:19,synthetic_ru_private_ads_v2
f1db8902-294d-42b3-b862-da4ea4b58e5e,Продается водный транспорт (Уфа) — Саратов,Город: Уфа. Покажу сегодня. Состояние хорошее. Договорная. Самовывоз/доставка. Полный пакет документов.,Водный транспорт,на запчасти,Нижний Новгород,1430020,RUB,2025-04-20T08:33:19,synthetic_ru_private_ads_v2
05c05374-a00d-497d-9db1-26107b328594,В Наличии ВОДНЫЙ транспорт (Нижний Новгород) — Пермь,Самовывоз. Разумный торг. Город: Челябинск. Покажу сегодня. Чисто и аккуратно.,Водный транспорт,удовлетворительное,Волгоград,2693793,RUB,2025-03-20T06:38:19,synthetic_ru_private_ads_v2
cd0e6b80-d5af-49ac-9c28-71cb277aeaaa,Реализую водный транспорт — Нижний Новгород,Город: Казань. Самовывоз/доставка. Возможен показ. Состояние хорошее.,Водный транспорт,б/у,Барнаул,621838,RUB,2025-07-18T06:54:19,synthetic_ru_private_ads_v2
80410bcb-d96e-4cbe-929b-a0d22940130f,Продаю водный транспорт — Уфа,Звоните / пишите. Город: Ростов-на-Дону. Договорная. Состояние хорошее. Без посредников.,Водный транспорт,хорошее,Воронеж,3000098,RUB,2025-04-22T22:03:19,synthetic_ru_private_ads_v2
1c35a833-8b41-4d70-ba86-0f2a3f34312d,Санкт-Петербург:  Продам водный транспорт — Тюмень,Состояние отличное. Город: Пермь. Договорная. Без посредников. Возможен показ.,Водный транспорт,отличное,Иркутск,771775,RUB,2025-04-12T00:41:19,synthetic_ru_private_ads_v2
315eddf7-c039-4799-ac59-03b7a6537eec,Продам водный транспорт,После обслуживания. Самовывоз. Цена обсуждаема.,Водный транспорт,хорошее,Томск,1582585,RUB,2025-06-03T16:32:19,synthetic_ru_private_ads_v2
eba7024d-4622-4716-8a0f-8e95b6aa4836,Отдам водный транспорт,Бережная эксплуатация. Город: Калининград. Самовывоз. Оперативный показ. Без залога. Возможен торг.,Водный транспорт,новое,Уфа,643130,RUB,2025-08-04T14:02:19,synthetic_ru_private_ads_v2
231723bf-8919-431f-920f-2ab466021239,Барнаул: В Наличии водный транспорт — Краснодар,Доставка по городу. Чисто и аккуратно. Договорная. Возможен показ. Город: Новосибирск.,Водный транспорт,отличное,Иркутск,4693132,RUB,2025-03-14T11:48:19,synthetic_ru_private_ads_v2
a97e2612-90e3-46ae-8bb1-4ea8576cad29,Барнаул: В Наличии водный транспорт,Возможен показ. Город: Казань. Доставка возможна. Чисто и аккуратно.,Водный транспорт,как новое,Казань,5105263,RUB,2025-05-07T17:04:19,synthetic_ru_private_ads_v2
1bddd090-cb41-4da2-b5bf-394638cb5725,В Наличии ВОДНЫЙ транспорт (Нижний Новгород),Чек/гарантия. Разумный торг. Состояние отличное.,Водный транспорт,удовлетворительное,Москва,3197490,RUB,2025-04-23T18:05:19,synthetic_ru_private_ads_v2
b7f9906a-4b86-4b98-8ddf-96828fc8ce77,Продам водный траннспорт — Ростов-на-Дону — Барнаул,Могу отправить тк. Город: Самара. После обслуживания. Без посредников. Быстро отвечаю.,Водный транспорт,на запчасти,Ростов-на-Дону,3104501,RUB,2025-04-01T06:13:19,synthetic_ru_private_ads_v2
62b462d0-fad6-4636-886d-f768afd6725b,В продаже водный транспорт,Город: Томск. Состояние хорошее. Доставка возможна.,Водный транспорт,хорошее,Краснодар,466480,RUB,2025-06-09T10:07:19,synthetic_ru_private_ads_v2
26526583-aadc-4757-a285-ce3f11b06f28,Продам водный траннспорт — Ростов-на-Дону — Москва,Чек/гарантия. Оперативный показ. Возможен торг. После обслуживания. Город: Ростов-на-Дону. Могу отправить тк.,Водный транспорт,новое,Челябинск,4511604,RUB,2025-08-15T14:59:19,synthetic_ru_private_ads_v2
23bcc58a-d6d3-4e8d-8e9b-606218234b86,Продаю водный транспорт — Иркутск,После обслуживания. Звоните / пишите. Возможен торг. Город: Казань.,Водный транспорт,как новое,Томск,1482527,RUB,2025-07-25T20:53:19,synthetic_ru_private_ads_v2
c9b7adc9-9313-4f9a-b41e-4ef6ccffd551,Продам водный транспорт — Ростов-на-Дону,После обслуживания. Документы в наличии. Город: Челябинск. Звоните / пишите.,Водный транспорт,отличное,Екатеринбург,764995,RUB,2025-07-14T03:41:19,synthetic_ru_private_ads_v2
38ec312f-dcff-4e31-9798-de613e314018,Санкт-Петербург:  Продам водный транспорт,Цена обсуждаема. Состояние отличное. Город: Челябинск. Документы в наличии.,Водный транспорт,хорошее,Иркутск,508677,RUB,2025-03-10T02:13:19,synthetic_ru_private_ads_v2
da2d9abd-5038-4f73-a5b6-11f451a3f5a8,Продам водный траннспорт — Ростов-на-Дону — Воронеж,Торг уместен. Состояние хорошее. Оперативный показ. Город: Ижевск. Самовывоз/доставка.,Водный транспорт,хорошее,Владивосток,3396569,RUB,2025-05-17T03:54:19,synthetic_ru_private_ads_v2
7eb594c6-9cf7-474d-944f-587b156487d4,В Наличии водный транспорт в Краснодар ✅ — Екатеринбург,Цена обсуждаема. Самовывоз. Чисто и аккуратно. Без залога. Город: Санкт-Петербург. Звоните / пишите.,Водный транспорт,на запчасти,Барнаул,2395915,RUB,2025-08-11T12:21:19,synthetic_ru_private_ads_v2
b09ea30e-700d-4875-a76d-91bb2c80ef11,Санкт-Петербург:  Продам водный транспорт,Возможен показ. Самовывоз. Город: Воронеж.,Водный транспорт,на запчасти,Калининград,529737,RUB,2025-05-29T06:05:19,synthetic_ru_private_ads_v2
379eb3ad-f4ef-466d-ac50-fe0aed3e47ce,Отдам водный транспорт — Красноярск,Самовывоз/доставка. Город: Санкт-Петербург. Звоните / пишите. Чисто и аккуратно.,Водный транспорт,на запчасти,Тюмень,3208272,RUB,2025-05-06T14:45:19,synthetic_ru_private_ads_v2
c755dd20-8231-497c-91f3-94908854ea1d,Продаю водный транспорт,Торг уместен. Город: Уфа. Состояние хорошее.,Водный транспорт,новое,Волгоград,6130019,RUB,2025-04-06T05:04:19,synthetic_ru_private_ads_v2
01af254f-27bb-4e92-9b93-2eb0fffca4ba,В Наличии ВОДНЫЙ транспорт (Нижний Новгород) — Екатеринбург,Город: Волгоград. Возможен торг. Оперативный показ. Доставка по городу. Без посредников. Бережная эксплуатация.,Водный транспорт,удовлетворительное,Томск,2666919,RUB,2025-08-07T14:10:19,synthetic_ru_private_ads_v2
94b4f4a7-69eb-47e3-8091-b766b5ac57f7,Отдам водный транспорт,Город: Москва. Чек/гарантия. Цена обсуждаема. Состояние отличное. Доставка возможна.,Водный транспорт,б/у,Самара,5823708,RUB,2025-07-02T21:19:19,synthetic_ru_private_ads_v2
aa89278f-5be0-441f-bc00-c87758a16c88,Реализую водный транспорт,Чисто и аккуратно. Возможен торг. Доставка по городу. Чек/гарантия. Город: Екатеринбург.,Водный транспорт,отличное,Санкт-Петербург,583843,RUB,2025-07-04T12:46:19,synthetic_ru_private_ads_v2
d20a3da0-c1a0-48bb-8704-0705695961f7,Продам гаражи и парковки,Чисто и аккуратно. Возможен показ. Договорная. Город: Екатеринбург.,Гаражи и парковки,новое,Хабаровск,1082152,RUB,2025-03-10T18:19:19,synthetic_ru_private_ads_v2
a8281558-be95-4c0d-8c56-05a37b22a140,Казань: Продается гаражи и парковки 🔥 — Барнаул,Город: Тюмень. Без залога. Бережная эксплуатация. Звоните / пишите. Договорная.,Гаражи и парковки,хорошее,Тюмень,261232,RUB,2025-05-26T10:12:19,synthetic_ru_private_ads_v2
5e599776-afcd-4933-9c82-1a6258c4adf6,Красноярск: Продам гаражи и парковки — Нижний Новгород,Без залога. Оперативный показ. Могу отправить тк. Состояние хорошее. Город: Казань.,Гаражи и парковки,удовлетворительное,Владивосток,464189,RUB,2025-03-05T15:53:19,synthetic_ru_private_ads_v2
22e59d71-08bf-4c13-8a14-1f8ba672ffe8,Отдам гаражи и парковки — Красноярск,Торг уместен. Чисто и аккуратно. Город: Ростов-на-Дону. Покажу сегодня. Без залога.,Гаражи и парковки,удовлетворительное,Тюмень,1241255,RUB,2025-03-12T01:14:19,synthetic_ru_private_ads_v2
e9bcd725-8302-4e3a-9fe2-27ad6769da63,Реализую гаражи и парковки,Доставка возможна. Состояние отличное. Разумный торг.,Гаражи и парковки,отличное,Уфа,261251,RUB,2025-08-17T16:25:19,synthetic_ru_private_ads_v2
3036cd17-a453-45fe-abff-634e5d69f0bc,В Наличии гаражи и парковки — Волгоград,Чисто и аккуратно. Город: Уфа.,Гаражи и парковки,б/у,Краснодар,445023,RUB,2025-08-19T20:14:19,synthetic_ru_private_ads_v2
cd94f580-2dac-4b69-abea-9e0ca83da5b5,Реализую гаражи и парковки,Доставка по городу. Город: Воронеж. Цена обсуждаема. Без посредников. После обслуживания.,Гаражи и парковки,новое,Саратов,338219,RUB,2025-06-05T19:53:19,synthetic_ru_private_ads_v2
6717e460-58fe-4075-b17c-678c1f3a7b79,Казань: Продается гаражи и парковки 🔥 — Волгоград,Чек/гарантия. После обслуживания. Город: Калининград.,Гаражи и парковки,новое,Санкт-Петербург,318860,RUB,2025-06-08T13:24:19,synthetic_ru_private_ads_v2
aa149190-1f8b-4a84-8f1d-a767d0662ea9,Есть в наличии гаражи и парковки — Ижевск,Оперативный показ. Возможен торг. После обслуживания. Город: Владивосток.,Гаражи и парковки,как новое,Новосибирск,440588,RUB,2025-02-25T20:51:19,synthetic_ru_private_ads_v2
f2729ea6-7025-4c6e-b10a-3e561c78c1ce,Продам гаражи и парковки в Санкт-Петербург 👍 — Ижевск,Полный пакет документов. Оперативный показ. Состояние отличное. Возможен торг. Город: Красноярск.,Гаражи и парковки,на запчасти,Омск,435076,RUB,2025-08-02T22:54:19,synthetic_ru_private_ads_v2
146a909b-6bc2-4e44-b5a8-67b3f42b85da,Продаю гаражи и парковки,Бережная эксплуатация. Город: Тюмень. Доставка возможна.,Гаражи и парковки,б/у,Пермь,914287,RUB,2025-05-09T03:35:19,synthetic_ru_private_ads_v2
288b8c29-f943-4d14-80a2-a3dfd70e2e29,Продам гаражи и парковки в Санкт-Петербург 👍 — Томск,Быстро отвечаю. Состояние отличное. Самовывоз/доставка. Разумный торг. Полный пакет документов. Город: Казань.,Гаражи и парковки,на запчасти,Уфа,427667,RUB,2025-07-08T11:24:19,synthetic_ru_private_ads_v2
261916b8-de30-4451-bc34-5c4395d76b7e,Продаю гаражи и парковки — Хабаровск,Бережная эксплуатация. Разумный торг. Город: Москва. Могу отправить тк.,Гаражи и парковки,на запчасти,Томск,283216,RUB,2025-05-01T23:46:19,synthetic_ru_private_ads_v2
f68e808b-b388-480d-9b15-c55e89da5938,Красноярск: Продам гаражи и парковки,Бережная эксплуатация. Город: Омск. Доставка по городу.,Гаражи и парковки,удовлетворительное,Хабаровск,310272,RUB,2025-08-16T01:51:19,synthetic_ru_private_ads_v2
26b4098c-61aa-4702-b64f-c5d1041ab88f,Волгоград: Продается гаражи и парковки ✅ — Санкт-Петербург,Договорная. Покажу сегодня. Город: Краснодар. Без залога. Бережная эксплуатация.,Гаражи и парковки,на запчасти,Томск,1333006,RUB,2025-08-04T10:27:19,synthetic_ru_private_ads_v2
abbfd768-7d11-4b06-b07e-c00468d20ee3,Реализую гаражи и парковки,Самовывоз. Быстро отвечаю. Город: Иркутск. Чек/гарантия. Разумный торг.,Гаражи и парковки,удовлетворительное,Пермь,412630,RUB,2025-06-24T00:35:19,synthetic_ru_private_ads_v2
15a1b458-3149-4ef6-ab73-e785da7773a8,Волгоград: Продается гаражи и парковки ✅ — Омск,Без посредников. Город: Пермь. Состояние хорошее.,Гаражи и парковки,отличное,Пермь,1096287,RUB,2025-04-07T18:26:19,synthetic_ru_private_ads_v2
5e4cc3e9-5e48-4906-915e-d82e61f0613a,Отдам гаражи и парковки — Ижевск,Состояние хорошее.,Гаражи и парковки,б/у,Самара,423259,RUB,2025-06-09T04:44:19,synthetic_ru_private_ads_v2
275473ac-3c23-4fb6-bfe2-5a38310d34d0,Продаю гаражи и парковки — Уфа,Состояние хорошее. Город: Хабаровск. Без посредников. Могу отправить тк. Торг уместен. Звоните / пишите.,Гаражи и парковки,как новое,Казань,1252939,RUB,2025-04-21T12:16:19,synthetic_ru_private_ads_v2
046a6694-bfd6-4c44-876d-521e4d3115a2,В продаже гаражи и парковки,После обслуживания. Город: Волгоград. Документы в наличии. Покажу сегодня.,Гаражи и парковки,как новое,Волгоград,327179,RUB,2025-03-20T12:27:19,synthetic_ru_private_ads_v2
abca7887-41e5-447d-a232-e0dece53bac1,Реализую гаражи и парковки,Состояние отличное. Договорная. Без залога. Звоните / пишите. Город: Саратов.,Гаражи и парковки,б/у,Екатеринбург,1373960,RUB,2025-06-17T05:59:19,synthetic_ru_private_ads_v2
8b4778b3-15cc-4621-bb72-233ce0e37b57,Красноярск: Продам гаражи и парковки — Уфа,Возможен показ. Документы в наличии. Доставка возможна. Торг уместен. Город: Краснодар. Чисто и аккуратно.,Гаражи и парковки,отличное,Екатеринбург,428653,RUB,2025-03-01T07:27:19,synthetic_ru_private_ads_v2
609df246-da93-4348-b0de-ec46e2e9dc16,Красноярск: Продам гаражи и парковки — Омск,Цена обсуждаема. Город: Санкт-Петербург. Состояние хорошее. Звоните / пишите.,Гаражи и парковки,на запчасти,Самара,391048,RUB,2025-03-11T14:31:19,synthetic_ru_private_ads_v2
338a6ba3-846a-4ec0-a10f-59ef5d7b3c87,В продаже гаражи и парковки — Волгоград,Состояние хорошее. Торг уместен. Город: Казань.,Гаражи и парковки,как новое,Ростов-на-Дону,1272872,RUB,2025-08-03T16:30:19,synthetic_ru_private_ads_v2
9ed29e31-095d-4f75-bc58-453b5272bf27,Волгоград: Продается гаражи и парковки ✅,Могу отправить тк. После обслуживания. Разумный торг. Город: Волгоград. Возможен показ.,Гаражи и парковки,удовлетворительное,Тюмень,971905,RUB,2025-05-27T21:10:19,synthetic_ru_private_ads_v2
becebf55-5d47-4455-9afd-e1d4a6f6fbed,Продам гаражи и парковки — Пермь,Город: Калининград. Доставка по городу. Возможен торг. Состояние хорошее. Чек/гарантия. Быстро отвечаю.,Гаражи и парковки,как новое,Краснодар,1264518,RUB,2025-04-27T06:20:19,synthetic_ru_private_ads_v2
c60243a9-aba2-4216-9a65-5db813a6a12a,Продам гаражи и парковки в Санкт-Петербург 👍 — Владивосток,Город: Ростов-на-Дону. Чек/гарантия. Состояние отличное. Торг уместен. Могу отправить тк. Оперативный показ.,Гаражи и парковки,на запчасти,Красноярск,420972,RUB,2025-05-03T21:08:19,synthetic_ru_private_ads_v2
9e361fb9-f27f-493c-8b41-c7698839ff96,Продам гаражи и парковки в Санкт-Петербург 👍 — Пермь,Город: Казань. Самовывоз/доставка. Договорная. После обслуживания.,Гаражи и парковки,б/у,Барнаул,469595,RUB,2025-03-11T18:00:19,synthetic_ru_private_ads_v2
1b244522-21b1-4b28-87c9-266adfc90d76,Волгоград: Продается гаражи и парковки ✅,Город: Самара. Договорная. После обслуживания. Доставка по городу. Документы в наличии.,Гаражи и парковки,б/у,Челябинск,882216,RUB,2025-03-12T00:17:19,synthetic_ru_private_ads_v2
2ca18223-6044-4672-b76e-da9a6c81a2ea,Реализую гаражи и парковки — Санкт-Петербург,После обслуживания. Покажу сегодня. Город: Волгоград. Полный пакет документов.,Гаражи и парковки,новое,Хабаровск,1386818,RUB,2025-04-30T14:00:19,synthetic_ru_private_ads_v2
9d9ea430-b59b-406f-8e70-388b2a03b538,Есть в наличии гаражи и парковки — Санкт-Петербург,После обслуживания. Город: Ижевск.,Гаражи и парковки,новое,Калининград,310570,RUB,2025-06-21T18:25:19,synthetic_ru_private_ads_v2
05b8fc73-a222-4345-a6b0-105f681cd9e7,Продам гаражи и парковки в Санкт-Петербург 👍 — Казань,Быстро отвечаю. Город: Екатеринбург. Цена обсуждаема. Бережная эксплуатация.,Гаражи и парковки,б/у,Воронеж,279185,RUB,2025-05-29T14:51:19,synthetic_ru_private_ads_v2
4e4f9b17-87b3-4415-ad5e-9eed32884ac3,Продам гаражи и парковки в Санкт-Петербург 👍,Город: Пермь. Самовывоз. После обслуживания.,Гаражи и парковки,отличное,Нижний Новгород,392042,RUB,2025-07-29T06:48:19,synthetic_ru_private_ads_v2
68e7dba3-42b6-43d1-b4f0-577786fe3f52,Казань: Продается гаражи и парковки 🔥 — Казань,Без посредников. Разумный торг. Самовывоз. Покажу сегодня. Город: Челябинск. После обслуживания.,Гаражи и парковки,как новое,Пермь,266223,RUB,2025-06-20T12:04:19,synthetic_ru_private_ads_v2
5443a875-3f49-435e-a11c-512375231759,Красноярск: Продам гаражи и парковки — Томск,Покажу сегодня. Чек/гарантия. Доставка возможна. Цена обсуждаема. Состояние хорошее. Город: Челябинск.,Гаражи и парковки,как новое,Челябинск,475995,RUB,2025-06-26T11:45:19,synthetic_ru_private_ads_v2
d47e99bb-74f4-4828-b13f-709fc554fb32,Есть в наличии гаражи и парковки — Владивосток,Договорная. После обслуживания. Город: Саратов. Без посредников.,Гаражи и парковки,как новое,Красноярск,422645,RUB,2025-05-11T09:13:19,synthetic_ru_private_ads_v2
2cb8e938-0ca9-4d98-aa60-41eeecc4b7fc,Красноярск: Продам гаражи и парковки,Город: Пермь. Без посредников. Звоните / пишите. Бережная эксплуатация.,Гаражи и парковки,отличное,Челябинск,399821,RUB,2025-06-08T05:21:19,synthetic_ru_private_ads_v2
2a78c4dc-1fb0-4cf9-a3ec-76cca49e06fc,Казань: Продается гаражи и парковки 🔥 — Иркутск,Город: Самара. Договорная. Бережная эксплуатация.,Гаражи и парковки,на запчасти,Воронеж,390160,RUB,2025-03-15T17:43:19,synthetic_ru_private_ads_v2
b70d4787-3ce3-4b6c-a90a-7a3ee0ccb8c1,Реализую гаражи и парковки,Состояние хорошее. Оперативный показ. Самовывоз/доставка. Город: Ижевск. Торг уместен.,Гаражи и парковки,на запчасти,Волгоград,439229,RUB,2025-03-03T02:00:19,synthetic_ru_private_ads_v2
